Avar,ASkew,RSkew,GSkew,Bvar,GraySkew,BlackRatio,WhiteRatio,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy20,Energy135,Class
1021.1607192348912,-2.9531158528294448,-3.0643268559028,-2.881331871355832,997.9961781631937,-2.9449930464535408,0.04811287179966496,0.9518871282003349,88.38226847850426,173.28227986478439,104.31733018759266,170.42712616229133,0.2922467763114188,0.21175634347715427,0.2807741457443257,0.2124167115382666,0.05488067251080745,0.04813328399180425,0.0536274825516179,0.04823481860081407,Dirty (80-100)
3864.190712377288,0.13823815681116036,0.10145467612233162,-0.01358335666726885,4395.940250593386,0.014815986481937844,0.26961858308012154,0.7303814169198785,553.4408516214219,749.8942606539135,346.4086913788826,841.1142310261836,0.3515168212699824,0.3138308407188504,0.37123484527617856,0.3115022150675183,0.1845224195509713,0.1838966231880776,0.1853227634586735,0.18380772073207574,Clean
1725.5379281121177,-0.8080129114394254,-0.7578901387327082,-0.7463657164259833,1328.1295170994915,-0.7627280281897817,0.32995690850185755,0.6700430914981425,244.78782041563727,418.4153759602165,252.25867050303788,411.84456653099784,0.18233760408608995,0.13172348571212392,0.18229088979745975,0.13352045152576694,0.026838773475960857,0.024677971936867774,0.026679485493313327,0.02477244452755622,Dirty (40-60)
6278.6830315082325,-0.5569891547210193,-0.5708373414452513,-0.5515044899186397,6360.393278458614,-0.5568435271003596,0.3514401322659241,0.6485598677340759,64.91922273094171,177.37566233811958,124.54796802857383,167.8044785415442,0.4954018382110754,0.44273273166062976,0.4884320806024911,0.4430503896763074,0.3119778737496245,0.3100384332136847,0.3108771835949591,0.310065944436022,Dirty (80-100)
5498.591665099065,-0.18921080643051566,-0.08806659380621712,-0.14807674633938114,5320.231937797253,-0.15211687624528172,0.31793490481789155,0.6820650951821084,146.124632013444,303.77209474463365,187.18086088242862,315.9286374022462,0.4574226693274617,0.3849889176631577,0.4487849008752559,0.3841360580710069,0.20774137576138596,0.2063396448764297,0.2070556924080104,0.20631209531849826,Dirty (20-40)
4136.064057627364,0.5313901357186207,0.6775816575652726,0.4677898660036922,5394.60746406516,0.48490896475448,0.4875220816338255,0.5124779183661745,263.956580167154,331.88032805905,108.4370034582671,372.83531482462473,0.6467986260307744,0.6151971553246345,0.6748410279976154,0.6131768068426947,0.4675027210422293,0.4672470903093338,0.468422264631873,0.4672109281390336,Clean
1007.4447250057743,-0.27684234273167513,-0.3695389487577259,-0.27387860111373524,690.6441574123814,-0.28471776803746346,0.4623065153691934,0.5376934846308066,112.7942254835366,231.52877091450355,136.846291005592,222.9478865878753,0.2436176125023417,0.16888383124072273,0.2434560774003909,0.1714022501959839,0.022343301720131943,0.01811069956208144,0.022157751590371408,0.018296004273782498,Dirty (20-40)
4656.381036360491,1.0176037740561894,1.2008803415096558,1.1083223890067302,4378.534728275366,1.1085053111463536,0.8182537876324859,0.18174621236751412,264.732333395694,755.7499444244943,558.1953207894753,820.7589089774992,0.4454663226709419,0.374119831747884,0.4429535265212367,0.3705331714078515,0.13050791087090768,0.12763363541418965,0.12966430342697646,0.12754585392940354,Clean
1546.8738539330182,-2.094024097706101,-2.0307392332345047,-2.0444102091576912,1410.9315268581588,-2.0627756586313364,0.11290131328289622,0.8870986867171038,159.58758052389288,247.1449004635943,139.05942171441913,252.24416903658118,0.2293321628585466,0.17348066013608193,0.22255296234471866,0.1736095695159322,0.049964723154495065,0.047214783094770785,0.049760009026891386,0.04723400303185297,Dirty (80-100)
4365.048765167397,-0.8300533130171479,-0.8017082225014499,-0.8003860214874177,4317.2120078574435,-0.8091729417513842,0.25369750883564274,0.7463024911643573,94.08011705502294,219.49191454506862,136.92761083207185,212.9901938845184,0.4450923124520913,0.3714600543137259,0.4458839941507801,0.3718782887844316,0.1834522208382562,0.1809910864294237,0.1824686778983272,0.181045790841551,Dirty (60-80)
2135.08998194026,-0.8683656491706914,-0.8591905091598885,-0.8096010180171305,1799.575166968301,-0.8314564273933247,0.2640740362888904,0.7359259637111096,173.53877975067908,338.95219984817504,207.19366591504115,332.85764641517824,0.2706848181364815,0.2040500710274472,0.2637965965295657,0.20410332173595971,0.052920469359095335,0.0504515113588785,0.05272062506131818,0.050478413716355,Dirty (60-80)
894.3941143573419,-0.7951232409002225,-0.6663972970393715,-0.7176401661163972,583.2118701087295,-0.7253264088610218,0.4450242476883267,0.5549757523116733,97.53086851511055,229.00187258488117,155.65564486167622,225.78054257353455,0.2522149705473957,0.17457071587974346,0.24933059807602326,0.1764310327237613,0.023645921963979702,0.019066860115846084,0.02330666801820934,0.019208154366138947,Dirty (20-40)
1315.7442907978832,-0.6118470499034693,-0.6733030837601439,-0.5998289913464799,908.9041739867433,-0.6119622207963183,0.323943161128812,0.6760568388711881,91.22688423715441,212.98106349466556,133.12424509412918,203.06421958567554,0.312695980256269,0.22344867622827733,0.30203425612589685,0.2273133570036209,0.03182414932046011,0.026012339290395783,0.030704666329985367,0.02632286912477989,Dirty (40-60)
1259.6856560730432,-2.184569842165824,-2.090182744927754,-2.110813146122711,1067.669269609049,-2.1326492970345887,0.12038255291306328,0.8796174470869367,107.06739131982,195.4902701657905,120.80064387385276,197.8579356023661,0.2733842547145673,0.20272391751173527,0.2664445833794677,0.2028662963073726,0.0484572222069232,0.04311880545357913,0.0475422705638931,0.043149210771826034,Dirty (60-80)
1617.6787520367438,-0.7452036704434934,-0.7031607362834651,-0.6892559334644893,1162.5295936854386,-0.7033214672911144,0.34515128051035504,0.654848719489645,213.0213036639525,381.1548401541377,225.21400812355824,378.71735070935927,0.20619507066645806,0.14264826204088196,0.2075839016645249,0.1436751096794708,0.02392324115148137,0.020699419793370036,0.02382699648211033,0.02076346235179702,Dirty (40-60)
4184.6222025516245,0.9837831977000624,1.4434949981407297,1.0589287667799554,4275.434087046378,1.1078107424631538,0.8247553428797583,0.1752446571202418,175.213594337147,729.2874906089817,565.3933754681648,729.1974269302533,0.5699257299277332,0.4712957043326177,0.5477647237328788,0.4711383926525708,0.20630888268465156,0.2037977241278099,0.20553521642023834,0.20382227674492395,Clean
2328.7062984954377,-0.7148224011355995,-0.6626844068298192,-0.6499286106826917,1996.667231214881,-0.6660638468785944,0.3040242923186067,0.6959757076813933,203.10719430003044,389.6705850645178,248.67406344163257,389.8124324989406,0.2429561456802194,0.1853764389920889,0.2372324512948281,0.18699586232660306,0.0585264954696997,0.05734728491740099,0.05869821507218621,0.057381499521885086,Dirty (40-60)
1829.2438553248514,-0.8728487860296611,-0.791000350527389,-0.8272867339017201,1450.742786141163,-0.8327781954717738,0.29192784882611184,0.7080721511738881,96.46813590888469,225.05121385823898,140.68619367613104,210.09646027346955,0.3128790514698365,0.2331564165458958,0.3045242973234628,0.23624487772967656,0.04370760394830125,0.040161942962450216,0.0430898152740664,0.04032238321629214,Dirty (40-60)
1895.3114535420934,-1.8964166576300892,-1.872996190287436,-1.841737651772208,1756.2247688989994,-1.8672018244684585,0.12609828894221453,0.8739017110577855,137.97031772341424,261.09866774693063,154.78160793033732,258.50341673955023,0.2816277855402862,0.21231021738048345,0.2736797279373729,0.2122228061178894,0.06318065634365139,0.059523735048193235,0.06255899149184882,0.05955815445204528,Dirty (80-100)
1465.855219081228,-0.5265877890842461,-0.4486020224151,-0.4661579389797822,1124.9308809334368,-0.4784399594888577,0.4489656455584549,0.551034354441545,79.96751083853232,224.11835826926185,162.8693140511838,230.48768437180917,0.2866394887840619,0.2013184360696113,0.2715054653559086,0.2028894700109252,0.028971594805429806,0.02500394571070582,0.0278258326432052,0.025046773655166468,Dirty (20-40)
2330.0949804699867,-0.8113058741959281,-0.7542463018770417,-0.7358796113203038,1996.8201740775528,-0.7562235159957909,0.29112113371843074,0.7088788662815693,212.42394938139668,409.3369540101594,256.21291795811027,401.4608481273915,0.23213323641085898,0.17679222364626876,0.2284807413332572,0.1780024872182384,0.057715725053006824,0.056504320176081035,0.057788599535746187,0.05654263942256187,Dirty (40-60)
2237.7987266827718,-0.5649428399996507,-0.4626664335816056,-0.5023877054963893,1932.4103211717306,-0.5127226058709251,0.4067524051040535,0.5932475948959466,126.42733475329442,267.5705008097747,154.30509145800733,245.33636402140306,0.2862553946686746,0.2058882341030789,0.2757003030004996,0.2102749356273044,0.03879727565297929,0.03673215918443462,0.03865674029312779,0.03681623430485508,Dirty (20-40)
5256.5347779247995,-0.6363304469399734,-0.6403502847173872,-0.6362972587527408,5222.623870345832,-0.639158839276177,0.3185264169645271,0.6814735830354729,186.5815470397939,319.0754484783932,229.28673043849517,309.45737273805025,0.4018932600574783,0.370099445339031,0.3979352018684921,0.3704423946378016,0.2949503252340203,0.2939976184505206,0.2947084451964236,0.2939887478132908,Dirty (80-100)
1310.842036223105,-3.0292999507023213,-3.144430209841823,-3.019071887837744,1346.9107163557176,-3.051927757663585,0.059043004535487935,0.940956995464512,87.97985793565216,154.26587769236784,87.65885543935103,145.4607439357359,0.2643994047930611,0.20217855525618933,0.2607366285338533,0.2030604056537616,0.06346643352953345,0.05969457365146171,0.06317370941945799,0.059772516040255276,Dirty (80-100)
6464.969765227417,-0.314692949554434,-0.3097632472152779,-0.3143205478008119,6331.888151837689,-0.3146663546270502,0.4126415575205549,0.587358442479445,81.17106900977775,177.05774957908943,127.44110706898182,173.45060793594544,0.4766779212250693,0.43457661783653534,0.47165030760227894,0.43493263201205695,0.3038358781475769,0.3024017316844111,0.30305684704743496,0.3024247729760414,Dirty (80-100)
1806.8481871198999,-0.5607968810343783,-0.5636226804256498,-0.5001686727966932,1392.2756154155884,-0.5216925234398171,0.35048566394013225,0.6495143360598677,176.5803861700121,343.58799253450064,195.43891893854152,336.71750259975545,0.2686130508959831,0.18904672104326173,0.2683274623098348,0.19034597443443085,0.02963535532173005,0.025595585645005237,0.02970160136115393,0.02570171076967956,Dirty (40-60)
5662.059583747929,-0.4359557914676979,-0.3477702038480001,-0.3909555062916583,5532.645982793728,-0.398485840026573,0.2723149840616055,0.7276850159383945,137.7229350572031,296.14780903034773,188.12561575443775,312.5062379718727,0.45878333601260296,0.3851691632517935,0.449896809980834,0.3845138916906332,0.21000085086013973,0.20840052477379056,0.20938421008912114,0.2083005273531972,Dirty (20-40)
1541.6130735314275,-1.6088126389187305,-1.5800698286691768,-1.5309714518577948,1347.462167509016,-1.5582835831549189,0.1274543187823304,0.8725456812176696,138.07491585548087,241.00488676174209,130.8615475906578,238.6904615855035,0.2717069324877001,0.20129454729489102,0.27361323540765475,0.20283943617798705,0.04590073817080965,0.0417167582030162,0.045951626955938366,0.04183829167672837,Dirty (60-80)
2552.6962332304224,-0.7963318988878699,-0.7148431454658871,-0.7270417955351224,2211.9299789685747,-0.7408812618858827,0.2898913387753927,0.7101086612246074,150.50831680957256,326.3999725921431,216.26046403938042,329.23611417896814,0.28368536221409274,0.2111854172466902,0.2756387376645089,0.2114832226334811,0.06570955162096004,0.06413776938085784,0.06551486664511935,0.0641016367184775,Dirty (40-60)
1632.545629360762,-1.1265936551100055,-0.9740779101816344,-1.0715774435030587,1292.8778133878882,-1.0761620643154008,0.3078548129121723,0.6921451870878277,88.55341557912908,203.94074611398952,127.2394378698225,197.60032173698482,0.3236479141639428,0.23727909557628624,0.3133468027536891,0.23818524697462645,0.042613502989538116,0.03861907656584558,0.04179782985120978,0.03868527863480198,Dirty (40-60)
2491.4640592586293,-1.898223929757049,-1.9081260016882857,-1.8695210790160781,2491.3730420171037,-1.8879091442640428,0.12075901409050276,0.8792409859094973,126.61902773857895,231.5258651399219,144.5546047695377,216.6842321943188,0.269731858043102,0.21625804640114227,0.2609603322274707,0.2173776147262486,0.09396746289220816,0.09214529920838302,0.09375331749981797,0.09220122201008203,Dirty (80-100)
4700.885966773501,0.6593468021344804,0.8798261524952935,0.6299943958710376,5806.182381763303,0.6542540089476885,0.4885060312438205,0.5114939687561796,324.6853268739333,387.8700909855612,119.820512820513,448.62004502122926,0.6356159309936641,0.6077936205682924,0.6659274543724069,0.6055621397253631,0.4643975891727479,0.4642251666680581,0.4654391409907541,0.4642131083836625,Clean
6947.408460433976,0.9480754259737121,0.93311216740535,0.8838882442777553,5735.874159507247,0.8998025581441232,0.7059055003352086,0.29409449966479145,162.22563350871874,251.54225671042892,122.25877598489576,231.30973401768657,0.658432416402221,0.6367988678114481,0.6605760239732251,0.633864858422931,0.5546876011091593,0.554197164270076,0.5544522646722683,0.5542259216107488,Dirty (80-100)
2768.7746166591246,-0.8468902365452122,-0.7351267373000621,-0.8078503499737906,2473.3824358221896,-0.810314601754622,0.2469717434182317,0.7530282565817683,102.7066066645928,241.49654203926158,149.1460758569865,210.19168567866345,0.35776551655592004,0.2797996445442964,0.3458323407720407,0.2814827360824332,0.09105573738942882,0.08936082928237044,0.09063702793934596,0.08944557374969098,Dirty (40-60)
4897.224838943688,0.5487386249779148,0.3734769202763451,0.4451099823210416,4187.7269531545835,0.4490361191379737,0.6042023718678461,0.3957976281321541,317.57694245747035,734.1211236826332,551.5845684230295,804.9472489513936,0.40589806832801306,0.3477241923150954,0.3926243730336197,0.34568841618365465,0.18856117353880714,0.18692657612549285,0.18757779923578047,0.18693121801146345,Clean
6722.60104100498,0.9993595475380596,0.9964129123178064,0.9799655902493816,5608.359602716158,0.981090124104702,0.723588941602821,0.27641105839717894,101.79777415571509,175.42633390024918,95.13524398873777,149.4349883132463,0.7082963929954394,0.6790953383613652,0.7114316671978292,0.6771535642559395,0.5700691866931756,0.5695004844794702,0.5699787259905275,0.5696034700507956,Dirty (80-100)
1179.230847130419,1.132534604503611,1.257124173682355,1.2601188629714113,988.1634111353096,1.252184446284091,0.8683761114036991,0.13162388859630098,166.8058360880635,499.34656140347465,350.52306567814657,486.2511124714183,0.2759776477471955,0.1958320842126459,0.2674114759256966,0.19548528535193407,0.03497658082421383,0.02948658660853245,0.034350064869139565,0.02947294535052492,Dirty (0-20)
1950.865060101414,-1.7810990458063374,-1.747875284148119,-1.7245786060881856,1769.117856413208,-1.7479716282015492,0.1461978903392703,0.8538021096607297,133.76438446860493,257.8228556531616,159.8552333370549,254.5334106112872,0.2619453424177661,0.20114936809468525,0.2526361535710056,0.20115569934385544,0.062164535645567974,0.05926921597815887,0.06156253237551777,0.0593105769157389,Dirty (60-80)
4826.436401988152,-1.0867269048382788,-1.0832412515588212,-1.088111832620019,4886.2523980747665,-1.0891447952502384,0.2509958048785721,0.7490041951214278,47.941650286916826,116.14376256883044,79.77611443421856,115.07396013707668,0.4509361275927922,0.3776573207117987,0.4435691707656949,0.3776553370751378,0.19786594828858112,0.19499923968071176,0.19657769062580893,0.1949889085084395,Dirty (80-100)
1713.9693666791657,0.202037964360252,0.4972714855394749,0.3416333754073429,1816.7801247278367,0.3329132572621134,0.17194636308412267,0.8280536369158773,158.49023443180144,459.7783640243924,322.11378987324645,458.31029186877925,0.3851468155982776,0.3013768783558691,0.3821572935003077,0.3016124281946176,0.08048705035871531,0.07539672389536285,0.07877658082612841,0.07540582436321097,Dirty (0-20)
1084.8205667576926,-0.2395882742762158,-0.34561560674401537,-0.23180094239906296,767.7087537963317,-0.2467708588484007,0.4552589858356487,0.5447410141643513,119.54161654425278,242.76286761387212,142.77863368130718,236.0715348863332,0.2417063186469256,0.1680011785187923,0.2418737917353385,0.16936960156168093,0.021986081001607864,0.017940305155594836,0.021862104570610188,0.018038534057511383,Dirty (20-40)
3047.0736265263668,-2.0029232327433353,-2.048627784286762,-1.990047038079625,3100.4870754981653,-2.005697828651623,0.12582406097247234,0.8741759390275277,67.00879300357225,165.76858555585707,106.502483726201,154.17959936177533,0.39893825106914543,0.3158571911371555,0.394864474597141,0.316420255805198,0.11570093496606397,0.11080146253646836,0.11488538752047416,0.11087462177404632,Dirty (80-100)
2384.102615430777,0.6361760535913759,0.8440438608884536,0.7329597033419358,2197.9321393508467,0.732796040818789,0.8729284344523456,0.1270715655476544,215.93030056667192,518.3338034303064,306.05246342866536,457.65083383800993,0.3438272011217364,0.2719724306349893,0.3385153691530585,0.2745056352324375,0.08416818492186591,0.08196286217155765,0.08428110298068127,0.0821343084855922,Dirty (0-20)
2043.8599976879693,0.8529109395160185,1.7207188765892172,1.000740369664288,2253.408417510691,1.0880220917966208,0.9172281060679548,0.08277189393204526,151.75750148093638,698.6166952064258,548.4442340810739,671.9510931648199,0.5378766085471849,0.4231599927104582,0.4890615126195308,0.4241164946106339,0.11233453471009222,0.10311814272875314,0.10762265619695607,0.10311098836099554,Clean
4168.720110415951,-0.5804993769926348,-0.5000796222044792,-0.5321536343495968,3981.113097734068,-0.5407685891052654,0.3226945273296358,0.6773054726703642,97.22581844688929,229.70280921328526,148.86910955745034,233.6143182208363,0.4523933040877267,0.3713298457635936,0.4391026892993519,0.3715797000171753,0.17901513598107235,0.17754327400216285,0.17860937879536107,0.17750767866164632,Dirty (40-60)
5831.7269243312085,-0.6297570911712119,-0.620219583092281,-0.6280610947900949,5812.245488099376,-0.6287788639156644,0.3375205191830502,0.6624794808169499,94.98426685131687,157.29383631992383,85.2984601241533,164.09060472001798,0.4906428540751332,0.4241375457433131,0.4844956721002554,0.42451607870431457,0.24413449040585586,0.2419836699622687,0.24344288072645964,0.2419921475458165,Dirty (80-100)
1732.6799493635517,-0.33935127258955383,-0.2941115583235736,-0.2922733336529417,1382.4252000950173,-0.3029970671837852,0.4458717034366551,0.554128296563345,133.8696025999872,285.37626220483094,166.25423186790772,267.90228870646934,0.256020354909673,0.17856290905275798,0.24608171030636186,0.18060547665293475,0.026819393615831428,0.0239793938847598,0.026537259429708925,0.024090484380299967,Dirty (20-40)
6570.5971061409255,-0.54176235127085,-0.5968774653078674,-0.6098397910121762,5092.043040472751,-0.6104699121906342,0.3682402369396194,0.6317597630603806,130.09031944962587,218.1714440978067,108.42063778038019,231.51641581132216,0.5289937526711666,0.4414015548281016,0.5165828729683869,0.4396361227070272,0.18006011301952288,0.17715669884339486,0.18000897150534667,0.17708782956013105,Dirty (80-100)
1796.726382387907,-2.360094978737991,-2.3964178936826426,-2.334588415971581,1792.5458251691323,-2.360447134510091,0.08725464061514432,0.9127453593848556,119.58515031166988,222.18839919980232,136.44714498921073,211.4329307576769,0.2563315867784691,0.2005573232877995,0.24858545391125736,0.2006888284850526,0.0716851404486459,0.06897603287089378,0.07118233735171295,0.06897342147042139,Dirty (80-100)
2365.900763475196,-0.7227282104086684,-0.6631143634686837,-0.6476781183532135,1984.9826296017318,-0.6680705126740245,0.33724603006883225,0.6627539699311678,210.2659377407513,409.1545121016269,243.5895093216048,396.78698906160037,0.25832622508243386,0.1925280253449337,0.25638632188051386,0.19421385247546344,0.05329259785816653,0.05151507311171601,0.0533027194036963,0.0515912742113932,Dirty (40-60)
1592.6165398323565,0.14678283647970594,0.13587332617395506,0.1646763626889046,1206.6145873354135,0.15633251447791524,0.580570615444688,0.4194293845553119,138.31774639578882,344.21973464053633,219.19228043728342,315.9462321194616,0.2365185911752121,0.15803802363979855,0.2278701031083143,0.15966404583531318,0.01955558957402844,0.01586244057539964,0.0191963334541702,0.015952540802473682,Dirty (20-40)
2747.520057368231,0.9839674099418112,1.6214869696534755,1.073757444156212,2674.917312430481,1.1556276453631764,0.8885255587622162,0.11147444123778387,135.9442538475117,647.8590747739797,549.7144243847432,699.9957798850888,0.5443241915198546,0.4287134749584775,0.4971075262447973,0.4279195548054015,0.09631921811232924,0.08753150549178228,0.0922070321136734,0.0874019892953345,Clean
924.3036994253064,-3.678330307967424,-3.823332842766114,-3.674416951777477,949.8327107203937,-3.7153612978626334,0.039248674297539365,0.9607513257024606,88.26320616584364,132.78886592593418,65.12979099717498,124.2516097413781,0.254592954167754,0.1913850665126781,0.2514632054268133,0.1924656573713342,0.0544274738518418,0.04997358381405635,0.05425206505511257,0.05009928122105742,Dirty (80-100)
1534.709645947696,-2.091248470176876,-2.0286953389184132,-2.037589349363425,1397.9690004463089,-2.0576242254320976,0.11098467607343347,0.8890153239265666,166.06810170104436,247.40761798067481,135.3129877658723,253.0314301718446,0.22146269834597074,0.16904364344592354,0.21718609113882495,0.16951858228245445,0.04929365777166906,0.046896412885962996,0.04933919582471393,0.04689696776583865,Dirty (80-100)
943.3063609751532,2.267631472968308,2.37641097586308,2.4266400080083192,795.2472548985384,2.429832302521517,0.9151986299688184,0.08480137003118171,166.1960946913971,502.41387727568224,338.05910603353607,470.65061891160906,0.3266961134741801,0.2392375493451265,0.32581621317863363,0.2409232030820417,0.04399811545070601,0.036590773009386166,0.04441284366236965,0.03683351532438837,Dirty (0-20)
4155.639937448419,1.1356942889488322,1.3591791178430503,1.211455740267508,4194.390759308445,1.2196015982290982,0.8629915006868132,0.13700849931318682,483.6825995294488,997.511520950754,621.5972314964795,1006.1183811701652,0.4097664496021413,0.3778147729770496,0.4258408160037749,0.3766035869931998,0.2955585065635342,0.29452406993154195,0.29538767238297825,0.2945309615702232,Clean
1939.974498253965,-1.7827426193677705,-1.7537326390420058,-1.728191076444162,1761.0439826637705,-1.7515285237883476,0.14684331092324107,0.8531566890767589,135.216441419788,257.37947947274347,157.2618679397526,253.27881516871156,0.26553691987836064,0.2026631890163768,0.2558675019473307,0.20349085428654196,0.061634053627340014,0.058618170224429375,0.061033912231351385,0.058675938174944764,Dirty (60-80)
5247.0428244913755,-1.015905750320671,-1.0161446281686546,-1.0173816716499426,5289.162477906728,-1.0183441805159494,0.26716425878161576,0.7328357412183842,49.117659670336685,107.05540185695429,69.54411785384838,104.90676037747002,0.4844896467570325,0.4127761407469898,0.4760078708254105,0.4124248281358936,0.23347956220802385,0.2308726250696864,0.2325684077869383,0.23084675447958505,Dirty (80-100)
1853.6071475578385,-0.4554522586768993,-0.3639081104976605,-0.3934811653682104,1507.3952777634106,-0.4028976412899076,0.4314977148564597,0.5685022851435403,131.00835414138626,279.2209460247116,163.66702528240978,261.8988504744908,0.26692145492555835,0.19302847263243164,0.2599121734771889,0.19498240002366551,0.04134219265338108,0.039499936348144124,0.04132381306502055,0.039525127492000614,Dirty (20-40)
2096.3682351150755,0.3835974094910543,0.4553387243772602,0.42709704707677454,1790.8423417183728,0.42622720275522297,0.7142023447979513,0.28579765520204864,91.31183458042564,252.8063226104799,159.080188267981,219.20451561020784,0.32922669473283844,0.2316990209502091,0.3163054539963942,0.2334393796956681,0.03519656775062509,0.03168536656531354,0.034789184628672344,0.031755669792381355,Dirty (0-20)
1659.1756160137606,-0.4567369548429837,-0.3781371874498063,-0.399117850683679,1308.6421144653184,-0.4095291124617395,0.4415661034608776,0.5584338965391225,121.20086547075172,261.44143032451626,153.81599774213643,246.45666075811286,0.263784343987448,0.1836033689449869,0.252785106089333,0.18642266278837286,0.03002158429882992,0.027368343345270784,0.02982463965195242,0.0274465559081811,Dirty (20-40)
992.5717727658873,-0.16141445143056105,-0.29758730486940504,-0.15731273059627301,664.9155271531407,-0.1725910345368472,0.463792890248594,0.5362071097514061,110.48698017521716,225.5242226544792,134.7454359891749,220.54819800434936,0.23995647965501546,0.1677952713567066,0.2415329805455149,0.16955989924904202,0.022139371269038945,0.01805353938303837,0.022059414166174084,0.01819720385123944,Dirty (20-40)
4488.028159931751,0.6067863339439937,0.43694791703015257,0.5227131322207388,3818.460110509288,0.5239938115049876,0.6250560590644997,0.37494394093550026,344.9963442531255,839.668190082762,615.4029875625722,886.2520979803559,0.37895672656351903,0.3200929365607597,0.37328885900180975,0.31675977620261964,0.14127297265865318,0.13946346004602178,0.1403131065848709,0.1393814964865281,Clean
1426.1702555763238,1.0633619146629636,0.923463343718158,1.0467166410077782,1073.8873858303082,1.043167980740748,0.7558251114354978,0.24417488856450226,122.96825487402054,339.80013824542567,230.75654997618776,340.64490674962434,0.3079654986514565,0.2094767997221434,0.2894480585374481,0.20930884590133012,0.0264452947818559,0.020796062798938832,0.025135639663182392,0.020766472560362185,Dirty (0-20)
5249.664269199975,-0.06333880369324635,0.02744388611012617,-0.03065158471870015,5008.850553251688,-0.03280937142354471,0.40129413378267176,0.5987058662173282,164.40146862025188,325.0279603708574,196.7493474442383,337.54761106876185,0.4032280114466688,0.3296406343837264,0.3960551043048131,0.3287833537721637,0.14905413055509845,0.14800199473603806,0.14880062422456147,0.14790879954548422,Dirty (20-40)
4911.799519410079,-0.4407714028084879,-0.38446993216171305,-0.4254029934741629,4624.8307038477615,-0.4266315364211933,0.3542480884895415,0.6457519115104585,207.45317521238664,384.22232149050797,262.2480964235004,375.547941373099,0.3698704580577232,0.33053713864622164,0.3648134044497401,0.3316397613140568,0.21808725781860694,0.21708675728668145,0.21785892453688,0.21707421671172955,Dirty (60-80)
5790.388028490627,-0.7242790372574003,-0.7768864758234768,-0.7940056524858606,4535.9984851870195,-0.7943317019446446,0.3292823789724739,0.6707176210275261,123.50923129772188,202.00156030252842,95.08837358510002,212.9634457917931,0.5196118611175727,0.4246417363093961,0.5065339670426136,0.4234986246424311,0.14626005690191424,0.14260889105326946,0.14607342052071393,0.14253741574049908,Dirty (80-100)
2334.420482509964,0.08862223488785369,0.1881828030833662,0.13897377265448366,1828.7318647385248,0.13393123600264584,0.5904512032085562,0.4095487967914439,133.1710203581064,340.63135662770856,240.5404891546907,359.8627650653599,0.27475640588111483,0.1980039445242132,0.2592002643120871,0.19730462215325112,0.03841861153198113,0.03615278842256195,0.03776901826895437,0.03611519566894732,Dirty (20-40)
2559.505281875337,-0.4926490962048643,-0.16418981883304376,-0.6573989421108093,2958.8773496127887,-0.6057409450769814,0.15646982704443632,0.8435301729555637,188.83102026615063,279.8688444232596,87.60450874684048,252.81395427454868,0.5333600184206613,0.4630641482080341,0.5680380156418335,0.464329044827785,0.1510064222195107,0.1474726376811537,0.15333436687114632,0.1475073433775181,Clean
1631.3162935329196,-2.4465672396741858,-2.4933214914544792,-2.3873878709145933,1616.0908021271584,-2.425974144906547,0.06992817360710338,0.9300718263928968,74.11373739781037,157.06714503417953,95.47377915071355,159.1596551573996,0.3856929880353081,0.29323498313938146,0.3771364057854628,0.29359628530556553,0.07925919605256766,0.07107772554749754,0.07805219828739332,0.07110614244839811,Dirty (80-100)
4848.636364459125,-0.9924061991507312,-1.0247853366446025,-0.9928807858984984,4797.605070885606,-0.9993899268601196,0.250804287355133,0.749195712644867,178.77948529727212,301.34599634947443,205.6865962165049,302.2937971054795,0.34900931141890995,0.30742884071458515,0.3467456925122847,0.30776302506757724,0.19815288152953686,0.19646128535056093,0.19756044428157585,0.19647402911627,Dirty (80-100)
1785.6101048592866,-1.6159061374753705,-1.5723676931923278,-1.5474784925590486,1602.166611076882,-1.5695140840615067,0.12718484116100584,0.8728151588389942,149.41548205862588,261.8940670728233,146.33493115612222,258.20736586384254,0.25827655943464883,0.19374139948151609,0.2577743481033489,0.1949274911903337,0.051801056406497965,0.048835043934009774,0.05172126682045955,0.04888626815136616,Dirty (60-80)
3518.0666767342473,-1.1092818829045896,-1.09536519620076,-1.0943774410048377,3506.004238806142,-1.1018050471410088,0.21475230169848272,0.7852476983015173,90.02711772198576,199.179059362038,151.85153109997768,204.03219575297115,0.34815169978018856,0.2936828915765251,0.33942292457075857,0.2938804173537167,0.16685279358023727,0.16520920924149346,0.16649284635208408,0.165225892916962,Dirty (80-100)
2308.448149815603,-0.7984019335658666,-0.7435427710840457,-0.7262130691972499,1985.870128515643,-0.7456431170105159,0.28911932938856016,0.7108806706114399,200.6112528990872,403.76263046015464,257.3308770668583,395.1633829067922,0.2455458389482105,0.18577850326944934,0.2379973277531905,0.1868468619951296,0.059308290389339324,0.05795629791606542,0.05926918133106869,0.05797930269935087,Dirty (40-60)
