BlackRatio,WhiteRatio,Contrast45,Contrast90,Contrast135,Homogeneity45,Homogeneity135,Energy0,Energy45,Energy20,Class
0.2897400958769737,0.7102599041230263,414.8710449991426,261.1923849243127,408.0626478279266,0.17871676609980752,0.17973232508370388,0.05836383363801977,0.05717507691948447,0.05851331123165636,Dirty (40-60)
0.5834804254793209,0.4165195745206792,287.7410013400868,158.01382604323774,229.92002922066933,0.4933556786275864,0.4937619861977965,0.3757587684844929,0.3750193316770153,0.37574822318270296,Dirty (40-60)
0.2604959143420682,0.7395040856579318,335.06976087621416,207.3659461306984,326.913634562101,0.22049275442844676,0.22090993226262395,0.0529906603580708,0.049564276281744125,0.0523898753297939,Dirty (60-80)
0.12690685245275815,0.8730931475472419,291.70045348741587,168.88140452272822,287.1101815671041,0.17119178566837315,0.1724104557460193,0.0484452539574364,0.04604991262298119,0.04839525028322974,Dirty (60-80)
0.6295546119824152,0.3704453880175847,815.3656366908217,599.7169639160111,866.2375449671086,0.3132147649867022,0.3091447710687535,0.15175762042240493,0.15007183222702347,0.1508590801665437,Clean
0.3296198776968008,0.6703801223031992,410.51305066121336,249.96154227414138,401.2925362656148,0.13914951026262132,0.13954338810604264,0.030522924106870467,0.02851981308471242,0.030297747384631306,Dirty (40-60)
0.8885255587622162,0.11147444123778387,647.8590747739797,549.7144243847432,699.9957798850888,0.4287134749584775,0.4279195548054015,0.09631921811232924,0.08753150549178228,0.0922070321136734,Clean
0.14153888050946875,0.8584611194905313,198.63214453206052,123.43991211372305,202.04609292200044,0.25805801698078185,0.2579661596226969,0.08471778755953467,0.08116093538800505,0.08410748537543812,Dirty (60-80)
0.07949745552927752,0.9205025444707224,252.05868504004172,162.13444833084483,244.8173615482703,0.24344069897537626,0.24625551584144334,0.06570828263322817,0.0629737742639544,0.06497417487262099,Dirty (20-40)
0.3707646933540758,0.6292353066459242,266.88517105285257,180.9169813681289,263.882569656051,0.41565652074961373,0.4154853458454869,0.3039623616509006,0.3025873300833253,0.303187086172797,Dirty (80-100)
0.05416137337889524,0.9458386266211048,146.04096242034427,91.38140600557709,137.64941252541752,0.2405142622255255,0.2409190811147553,0.06605801430469478,0.059594570048881336,0.06535240073823112,Dirty (80-100)
0.09530753843356136,0.9046924615664388,151.78865271834587,93.30468908651659,154.1844839895058,0.2565512565876761,0.25650817861623143,0.09561062370503197,0.0918616357768702,0.0948603706121361,Dirty (80-100)
0.15773155458605329,0.8422684454139467,351.2938998357181,101.97021996133495,422.54378603428864,0.4635856155380716,0.4600865269073901,0.1516568847142572,0.14946012096423353,0.15328375477085535,Clean
0.14320332830862226,0.8567966716913777,264.116331388293,161.43915669209744,261.5328061184234,0.19582363109286,0.19628377675310707,0.059412329629124815,0.05655308765907465,0.05888523471568567,Dirty (60-80)
0.3226945273296358,0.6773054726703642,229.70280921328526,148.86910955745034,233.6143182208363,0.3713298457635936,0.3715797000171753,0.17901513598107235,0.17754327400216285,0.17860937879536107,Dirty (40-60)
0.8512239781975991,0.14877602180240093,478.7432441206644,298.4874853554005,441.1487656966252,0.2687390217101453,0.2715526631037106,0.09706685763369988,0.09447429207171218,0.0960128483300153,Dirty (0-20)
0.15681659681361762,0.8431834031863824,353.4821400716458,100.66139329710391,424.6733357115828,0.464131842070625,0.4603731143740736,0.15093092385214008,0.14873327236074366,0.15265685702715848,Clean
0.8970607152045279,0.10293928479547207,589.8955228359373,410.6781145050376,628.2280604068168,0.2850096702368351,0.28378618003678696,0.09275183396792806,0.08970926945658693,0.09208820741823172,Dirty (0-20)
0.7435615666384897,0.2564384333615103,160.99598496324174,87.15848149741524,132.8798462093589,0.6837679507926244,0.6822862778558229,0.5688986777938929,0.5681768973478036,0.5686960968715354,Dirty (80-100)
0.4600324234304641,0.539967576569536,222.2994923562016,142.7892815543027,213.3964074438882,0.18033101344606176,0.18314326020875668,0.023105813546610975,0.01862032755974376,0.02218675923322513,Dirty (20-40)
0.7257355809870603,0.2742644190129397,889.4622530350741,689.5680684932391,875.5500037050342,0.4006228349026933,0.4008742591505096,0.1794087666696716,0.1763044584103386,0.1775441655057706,Clean
0.13657590350600834,0.8634240964939917,368.99488723784566,114.6663994234753,337.880956246156,0.4507433254320161,0.4528506335389253,0.13117748502366258,0.1273575652319342,0.1340639941354447,Clean
0.8956520297405439,0.10434797025945604,491.8208503537603,344.77219488261596,469.9177869537848,0.2460763537790796,0.2473756643723406,0.04105559423767966,0.035047896901541795,0.03995170950054155,Dirty (0-20)
0.11335486986811882,0.8866451301318812,195.57050166376584,115.11703525165063,194.3431196873093,0.19825108687257906,0.1987273647121905,0.046100981356994884,0.039842695757656345,0.04539750469178444,Dirty (60-80)
0.2570348670383956,0.7429651329616044,301.7864884765052,186.06482085449372,254.80631825166958,0.3228901698131591,0.3262576819895588,0.15264748001274994,0.1514153498221774,0.15230644645164598,Dirty (40-60)
0.29536903786829155,0.7046309621317085,297.91953187621516,194.9019424303277,295.28551102043014,0.1550303368234835,0.1562246889407827,0.03073939498533073,0.027978461849501042,0.030570447997946074,Dirty (40-60)
0.14807304096243748,0.8519269590375625,324.9491980224676,210.39188395655844,319.1065160482526,0.18905171789025885,0.1887925955496357,0.06680018906202154,0.06541564349271843,0.06701744598054303,Dirty (60-80)
0.4572992278146436,0.5427007721853564,277.2796517094447,181.68754297937008,278.4178876507893,0.16479235698568273,0.16584551205954826,0.022124607852539026,0.018400163639064403,0.02146810183953528,Dirty (20-40)
0.26649543902988626,0.7335045609701137,277.7003391503258,190.38884222578807,268.3678881933029,0.19014090962258706,0.19367297396373329,0.029377410656140888,0.02577802495183359,0.027884730737139016,Dirty (20-40)
0.4919733386316646,0.5080266613683354,314.03325656687537,181.1808183332505,288.25777590829085,0.4632726110757135,0.4632567281019561,0.34676676242842763,0.34596562324958513,0.3464600293161282,Dirty (40-60)
0.1386953310030233,0.8613046689969767,251.20761348981662,150.08329488958705,249.150668271689,0.2026899902262612,0.2032913613955942,0.05775662207405113,0.054370978299319986,0.0571993824762993,Dirty (60-80)
0.5081375184377331,0.4918624815622669,279.18317053378007,155.87048303519518,246.94988583351528,0.4823675109684476,0.4827787916929842,0.3526275770543311,0.3518857055247264,0.3524961479652263,Dirty (40-60)
0.6136380527684876,0.3863619472315125,689.5699667987177,502.6262088974853,705.6378647810136,0.3784877967202229,0.3768385002964917,0.20255385267784087,0.20050392900302236,0.2009883761509417,Clean
0.09183281449268474,0.9081671855073152,233.0161413549293,146.6247382489649,233.64805238101852,0.1763682505976464,0.17693558951986907,0.04952576596148872,0.04590822078432865,0.04897782468773502,Dirty (80-100)
0.33142755878198005,0.6685724412180201,163.40494506462827,113.54181321197115,158.06030743163288,0.4662761172972529,0.4669961846678941,0.31022691171977146,0.3079481131691224,0.3090485209173417,Dirty (80-100)
0.034889919505304116,0.965110080494696,112.30845135714668,61.283186802293685,115.66079631735191,0.2416113520957427,0.2415596184543537,0.06142797007026981,0.052888874174394265,0.06066728041406009,Dirty (80-100)
0.9004581026913533,0.09954189730864668,598.7713955474577,425.19413632225763,616.4172476228438,0.23484800625353375,0.2337047572950369,0.0437945078013464,0.03833731345444325,0.04427754009967255,Dirty (0-20)
0.4678781137580761,0.5321218862419239,210.95026973884376,129.56158678803504,208.9182155458579,0.1627369377570827,0.16460254528429993,0.022088883587930937,0.01798346605965486,0.021927370228709157,Dirty (20-40)
0.3292823789724739,0.6707176210275261,202.00156030252842,95.08837358510002,212.9634457917931,0.4246417363093961,0.4234986246424311,0.14626005690191424,0.14260889105326946,0.14607342052071393,Dirty (80-100)
0.9162149694383578,0.08378503056164226,513.8518225849833,359.9358341329496,512.4839569399152,0.24782752943668865,0.2483280546991699,0.046616332419761236,0.039720236915125946,0.04684647999428175,Dirty (0-20)
0.4000767094181954,0.5999232905818046,197.0730025951325,111.9399810781588,219.54797576687199,0.4517246828023602,0.4521328927198333,0.2901639611785051,0.2893617442808256,0.2902664824765306,Dirty (80-100)
0.8989201183431953,0.10107988165680472,621.8503089077428,437.8775756512066,637.2969642985448,0.2191028533116974,0.21967772351389867,0.042126166269262334,0.03708001941062797,0.04256439631752861,Dirty (0-20)
0.737846044702232,0.262153955297768,176.9116534415044,95.87849721315823,148.94330985159053,0.6953099656949798,0.6935328872048012,0.5916420676488318,0.5910560010092506,0.5916113318286784,Dirty (80-100)
